TIPO;CODIGO;NOME;NOVO EMITENTE;ARQUIVO ORIGEM
"cliente";5809;"ANDRE LUIZ CARMO FERREIRA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5829;"SIDAN MODAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5872;"J L COMERCIO MALHAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5875;"LUCK COMERCIAL TECIDOS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5880;"W LOPES TECIDOS LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5883;"CONF S L K LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5900;"DI LUCCA INDUSTRIA COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5907;"CONFECCOES FIDALGA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5926;"LAMIA GEORGES DAOUD";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5931;"ASFALTO INDUSTRIA COM CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5935;"FERNANDES COSTA CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5965;"GISMARA VICTOR SANTOS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";5966;"AMERICANA REPRES TEXTIL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6039;"INCOF VEST PROF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6044;"CARANDAI TEXTIL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6050;"VENTO LIVRE IND COM CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6060;"MERGER IND CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6062;"GISSALIENE SILVA NOVAIS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6080;"MANTTO WESTERN JEANS LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6086;"LEANDROS MODAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6095;"JEYDE RODRIGO DE OLIVEIRA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6133;"EDEMEIRES  MEDEIROS BRAGA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6150;"MARIA MARFELINA OLIVEIRA BORBA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6156;"ZETON COM TECIDOS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6213;"SKY MASTER COM MALHAS LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6225;"EDSON APARECIDO BENTO ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6230;"USAME CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6248;"MAG DONEY CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6261;"JOSE MARTINS MELO TECIDOS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6266;"NILTEX TECIDOS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6273;"ILDEIA ALVES DOS VASCONCELOS MEIRA 42081157691";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6278;"EVANCES COM REPR LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6296;"ROSILDA K N M E DA MODA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6339;"PRATIKA COM TEC ARTIGOS VEST LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6352;"VERSATILE COM E IND  VESTUARIO LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6354;"JOSELMO VICTER BARBOSA & CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29342;"APARECIDA DE FATIMA CORREA 33346712672";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6404;"TOTAL CONF LTDA EPP";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6417;"IND CONF KARAIBA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6449;"MAJULA COM TEC LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6478;"A B L COSTA M E SERIGRAFIA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6507;"ANALIA VIEIRA RODRIGUES ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";13204;"LULIAN CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6555;"BERGAMOTA CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6559;"KATIA MFM DA SILVA TEC CONF ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29318;"INTIMACAO CONF LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6587;"ATHOS IND COM DE CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6598;"MERCIA RISTOW KLUSENER ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";13077;"SORAMED NORDESTE LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6658;"DI BASSANI COM TEC LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6755;"D D D MALHAS LTDA EPP";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6776;"MERHI MERHI E CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6796;"CLAUDIA OLIVEIRA ROCHA GOUVEA EPP";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6806;"RENOL REPRESENTACOES NORDESTE LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6836;"MARLY NUNES DE AZEVEDO ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6851;"CARLA LILIAN RIBEIRO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";6951;"OLIVEIRA & SILVINO CONF LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7030;"DE LUCA & CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7070;"SUSE CLEA VIANA DE BRITO SILVA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7085;"AFETTO IND DE MODAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7088;"CLAUDINO S/A LOJAS DEPARTAMENTOS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7106;"INDUSTRIA CONF DIVINAHLLE LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";12871;"SINAI CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7113;"SIDAN MODAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7130;"DOUCE CONFECCAO LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7148;"SUELIA SANTOS DA SILVA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29298;"CATIA SUELY LUIZA DA CUNHA MOREIRA 77099133691";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7163;"LUCINEIA FERREIRA ARAUJO CELESTINO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7165;"AZUEN CONF DE ROUPA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7257;"CASA ESTRELA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7271;"OLIVIA VALENTIM IND COM LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7347;"NIFLANI COM DE TECIDOS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7353;"LEO E LU MALHAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7388;"RADICAL MALHAS LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7391;"SHAWMONIO ADM E C DE S DE VIDA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7401;"ANTONIA NEIDE DE CASTRO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7412;"HALLIBY COMERCIO INDUSTRIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7424;"BIG WINNER LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7428;"LOSANGELES IND COM DE CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7429;"AGDA IRINEU DE CALDAS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7433;"ELAINE MOSTARO CASTRO IND COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7471;"DOIS ERRES CONFECCOES LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7478;"HAMDAN CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7546;"MULTI MALHAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7566;"HUSNI MOHD HUSEIN ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7567;"JOSE ALVES RAMOS";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7602;"JAHE CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7639;"CRJC IND E COM DE CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7655;"STRIMILIK CONFECCOES LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7669;"THAYS GRASIELLE DUARTE CARNEIRO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7671;"NEREU FIAMONCINI ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7689;"UNIACO INDUSTRIA COM CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7711;"J C J COMERCIAL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7726;"ESTIMATIVA MODAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7737;"KENIA CHRISTINA S B RODRIGUE LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7739;"CONFECCOES SAMAL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7741;"TAPS TEXTIL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7745;"JM COMERCIO DE CONF LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";11886;"ANDREA FERREIRA CONSULTORIA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7778;"CARLOS RICARDO MOMBACH ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7828;"MANOEL FRANCISCO S DE RESENDE ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7841;"PAULO RONALDO ARAUJO CONF - ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7845;"DIVERSAO E ARTE SILK SCREEN LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7874;"ATRIA SISTEMAS LIMITADA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7881;"CONF KIRIN LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7963;"OGG & ALTVATER LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7967;"C C CHAVES";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29282;"ANDREA SABA MODAS E CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7974;"SPHERE SILVER INDUSTRIA COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";7975;"BERNARDINHO GOMES CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8028;"GENIVALDO GUEDES CARVALHO BIRIGUI ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8053;"MARCIO GOMES SILLOS ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8063;"FERNANDA SILVA BRAGA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8076;"EMANUEL INDUSTRIA COM CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8099;"JONAS DOMINGUES RODRIGUES OLIMPIA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8105;"EXCELLER IND COM LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8121;"FATIMA AP. PERUCA CONFECCOES ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8176;"VEST MALHAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8183;"PERFECTO SKATE SHOP LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8203;"NEWTON PEDRO DE LIMA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8287;"L W L CONFECCOES LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8356;"PAULA REGINA BARBOZA DE OLIVEIRA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8394;"MARIA ARMANDA TEC LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8404;"LUIZA YAEKO KANNO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8482;"MARIA DAS GRACAS DE MELO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8527;"PHV CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8534;"CICLOVEST IND DO VESTUARIO LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8543;"BENINE IND DE ROUPAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29276;"VEST PRADO EIRELI";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29275;"LIGIA ESTER SOUZA DE ALBUQUERQUE 72818093600";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29265;"NASSAMA IND E COM DE CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8603;"PREFEITURA MUNICIPAL DE JUATUBA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8620;"LUTIELE COM DE ROUPAS LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8639;"DELLE IND COM CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8642;"ELENILSON HELENO DA SILVA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8648;"DANIEL EDUARDO DA SILVA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8682;"MALHARIA VECEBA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8756;"V A F DE SOUZA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8781;"ELENI MARIA FARIA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8823;"PRIORI CONFECCOES LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8850;"JOSE JORGE LOUREIRO DA SILVA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8855;"THIAGO SANCHES BALBINO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8918;"F D FILHO & CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8952;"MINAS BRASIL UNIFORMES INDS LTDA EPP";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";8953;"WENDY CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9006;"ORGONE INDUSTRIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9009;"INDUSTRIA COM LISABEL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9028;"CINTIA MARIA LINS VASCONCELOS CONFECCOES";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9031;"MANOEL NOBERTO CUNHA CONFECCOES";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9042;"ORGANIZACOES CORREA E LOPES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9047;"GEISY CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9093;"MARIA JOSE PEREIRA ALVES";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9099;"DIRLEI POJATI CONFECCOES BABEGA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9108;"ABUSE FASHION CONF IND E COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9117;"DORIA E DORIA LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9142;"CALUX E ABRAHAO COM D TEC LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9242;"J EDSON PONTE E CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9246;"ESTER FERREIRA DE LIMA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9280;"AS MARTINS SILKS ARTES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9288;"BOY S DREAM COM DE CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9312;"BARBARA LUZ CONF LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9319;"RONALDO PERPETUO DA CRUZ";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9325;"BELLE ESPECIE IND E COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";29264;"LUCRO CERTO IND E COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9344;"CONFECCOES V 2 IND E COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9369;"NELCY DE OLIVEIRA COSTA HONDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9394;"POOL COMERCIO E DISTRIBUIDORA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9445;"V R BRUNO CONFECCOES";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10468;"TONY VICTOR REPRESENTACOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9643;"CHIPS MODAS JOVEM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9658;"DCK ANDRADE CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9660;"JOSE ROBERTO COELHO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9679;"CALCABENE ROUPAS MASCULINAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9722;"GELLER TEC LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9739;"MARIA JOSE ARAUJO";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9745;"MARIROCHA CONFECCOES E COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9750;"MARCIO TEIXEIRA DE MOURA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9752;"KARINA MAGAZINE LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9753;"GERALDINO GALDINO DA SILVA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9778;"SOLANGE M M AYRES & CIA LTDA ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9786;"VISUAL MALHAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9825;"COMERCIO TECIDOS NACIONAL LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9837;"CITEROL COM IND TEC ROUP LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9859;"ABILIO MACHADO CELULARES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9882;"REIDIMAR AURELIO BRAGA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9917;"HSHS CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9985;"TOREG CAMISARIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";9999;"ARTE DE VESTIR LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10011;"LEICAM IND COM DE CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10027;"LUIZ MANOEL ARAUJO CONFECCOES";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10032;"RPI MODAS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10059;"J C TECIDOS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10112;"MEIA LUA CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10130;"TEIA DU CORPO CONFECCOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10134;"UNITEXTIL IND COM DE CONF LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10167;"CONF GLIFAGE IND E COM LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10173;"LIVIA DONNINI CARNEIRO CONFECCAO ME";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10185;"ELEMENTO TERESOPOLIS CONF CRIACOES LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10235;"ANTONIO SILVINO COSTA & CIA LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10236;"MARISOL TECIDOS LTDA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
"cliente";10255;"DORIVAN BATISTA DA SILVA";no;"t:\especificos\integracao\1\2018-3-22-14-06-37-plano_emitentes.csv"
