TIPO;CODIGO;NOME;NOVO EMITENTE;ARQUIVO ORIGEM
"cliente";21431;"J  RODRIGUES DE MELO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21446;"JOSE CELIO ONOFRE DE AMORIM TECIDOS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21473;"OLIVINDO TEC E MALHAS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21483;"GEOCLAYDI FELIPE GOMES COSTA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21484;"D A DA TRINDADE";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21487;"J L G RUFINO ROCHA EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21490;"KELCIA ANDREA DE MORAIS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21508;"CANUTO LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21509;"MORGADO & XERFAN LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21535;"CLAUDETE LUNKES ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21544;"ANA M DE OLIVEIRA -ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21553;"ALYSSON FONTES DA SILVA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21562;"ILTON CORREIA HONORATO-ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28879;" MIRIAN PEREIRA TELES E LOPES 06436502610";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21570;"CONNIVENCE IND E COM DE TEC E CONF LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21591;"R&M AVIAMENTOS E TECIDOS LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21609;"SEEYA CONF LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21610;"CONF LABRI LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21633;"LUZIRENE CIRINO DE CASTRO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28274;"LUMATEX CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21658;"TALVANI RUOSO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21686;"FAI FACTORING VT CONFECCOES LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21702;"LUPESSANHA CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21750;"GREMIO RECREATIVO CULTURAL E ESCOLA DE S";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21773;"NOEMIA GARCIA COUTINHO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21783;"KELLEN COML LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21796;"ANTONIO ALVES JUSTINO TEC";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21799;"MARIANNA MACHADO DE ARAUJO CARDOSO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21804;"GRIFF CHIQUE FABRICAÇÃO DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";27346;"MANIA MULHER IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21826;"STEMAX IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28266;"DANIELA ANDRADE PEIXOTO EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21836;"ESPACO UP COM DE ARTIGOS DO VESTUARIO LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21853;"AMJ CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21859;"LILILEI COM DE TEC E RETALHOS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21870;"IND E COM MAFFERSON LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28264;"SS CONF DE ROUPAS IMP E EXP LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28876;"LILIANE JACINTA DE SOUZA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21915;"MALHARIA SANTOS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21929;"ANDERSON ANDRADE SANTOS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21932;"LAIS FIGUEIREDO RAMALHO LOYOLLA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21934;"CONF ESMERAL LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21939;"IRMAOS GONCALVES IND E CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21983;"ROLLY S.A CONF LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21993;"PROMARQ IND E COM LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";21996;"UNIMINAS IND E COM DE UNIFORMES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22023;"M M MALHAS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22037;"CALEBE IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28870;"MYPLACE IND E COM DO VEST LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28257;"REJIVAN IND TEXTIL LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28251;"MADRIK IND E COM DO VEST EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22115;"FRUTO DA IMAGINAÇAO IND DO VEST EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22132;"ELZA FIDELIS DE SOUZA FEITOSA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";27171;"ENXOVAIS BABY IND E COM LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22165;"BRASIL MALHAS CONF E ARM LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22171;"CONF ARAMODU EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22193;"JEANE QUEIROZ XAVIER";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28848;"MACKLIFE COM E IND DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22195;"TEC AVANTE LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22197;"GATA OUSADA CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22198;"MARCEL-BR IND E COM DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22226;"KR3 IND E COM DE CONF LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22236;"MOIZES MALHARIA LTDA - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22238;"JRS CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22251;"A1 ARQUITETURA DE MODA-IND E CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22258;"VITORIO BOLONHA NETO-M.M.FESTAS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28221;"DALISSI TEXTIL LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22277;"A C FERNANDES LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22301;"TALITA MARTINS MORAIS GOMES DA SILVA MODAS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22304;"RAIMUNDO ROBELIO ALVES DE CARVALHO 27922960549 ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22309;"POLI CONF EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22314;"KIKA MODAS  E CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22321;"INDUSTRIA DE CONFECCOES BOM JESUS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22351;"JOSE CARLOS SCHEFFER EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22352;"G V PIRES TECIDOS E DECORACOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22358;"WERNA S PAUL";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22367;"TOP TEXTIL COM DE TEC E CONF LTDA'";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22369;"PAKITA IND E COM DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22396;"LEA CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22401;"IND E COM DE PELUCIA MARCELINO LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22407;"FK IND E COM IMP E EXP SERV LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22408;"CONF ONE TWO THREE LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22430;"S D UNIFORMES LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22455;"ARQTEXTIL COM DE TEC LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22482;"ESPESCHIT CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22487;"UNIVERSE TEEN IND E COM DO VESTUARIO EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22522;"MARIA LUCIA ANDRADE DA SILVA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22539;"IND E COM CONF M MATOS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28219;"R L DA ROCHA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22590;"ZOOPA MOC CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22595;"MARKA CRISTA IND E COM DE ROUPAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22612;"CASA NOVA UTILIDADES DO LAR LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22616;"SHEILA TEXTIL LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22632;"MODAS MIDRI LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22656;"DIGITAL TEXTIL LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22676;"VIBEL TEC LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22677;"NAURA TEREZINHA NUNES";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22684;"JOSE ALVES SILVA OLIVEIRA JUNIOR ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22692;"RAQUEL PIETRO DE ALMEIDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28214;"JOARA MODAS E CONF DE ROUPAS EIRELI";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22697;"M A S  CONFECCOES LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22721;"DGG CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22722;"MARCA D'AGUA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28211;"RAMOS CUNHA E CIA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22765;"V G CORSI & CIA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22768;"J F GOMES TEXTIL";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22771;"YUNG YUN -CONF DE ROUPAS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22772;"BETHIN MALHAS EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22778;"GOIAS DIST DE TEC LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28843;"F I FERNANDES DONATO ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22794;"DI GRECCO IND TEXTIL LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22797;"D H B COM DE TEC LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22798;"W H F DA ROCHA EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22804;"LUAR CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22807;"H F COM DE TEC LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22824;"JOSE MARCIANO COELHO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22837;"ICTU S MALHAS LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22841;"VITORIA VALLENTINI IND E COM DE ROUP LTD";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22847;"BENDITA FLOR MODA FEMININA EXP & IMP LTD";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22868;"DA RE DESTRO IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22897;"GUSTAVO GRANADO DA SILVA TECIDOS EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28841;"RODRIGUES E BARBOSA LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22913;"BLESS COM DE ROUPAS EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28208;"B S ZABLOSKI LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22925;"ROYAL TEXTIL LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22937;"GAROTA OUSADA IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22953;"POTROS E POTROS LTDA  EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22962;"VANUSIA CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22977;"EDUARDO OLIVEIRA DA SILVA CONF ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22984;"CONF DE ROUPAS D M LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22988;"MAGRI CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";22989;"FLAVIO DA SILVA MACHADO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23021;"IND E COM DE CONF VISUAL LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23039;"R DA SILVA SANTOS ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23069;"3 L COM DE MALHAS EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23112;"ALVARA IND DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28830;"ANA CAROLINA PIMENTA CPF 11315461641";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28196;"K S SILVA GONÇALVES CONF";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23159;"DIA A DIA - CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23164;"M F COSTA CHAVES  VARIEDADES";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23166;"O DOS SANTOS MESQUITA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23169;"M F S MADOENHO COM DE ROUPAS";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23177;"AVITHATTY COM DE TEC  E AVIAM  LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23185;"REAL MALHAS COM  E IND  LTDA-ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23191;"LUKTAL CONF  LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23205;"TATIDA SHOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23212;"MARIA DE FATIMA PAULA DA SILVA- ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23232;"SEBASTIAO LEITE BORGES - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28825;"L L TAVARES ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23273;"IKTUS CONF DE VEST EIRELI EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23288;"MALHARIA ACAILANDIA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";26192;"TEXTIL PARTENON LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23292;"MAN USE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23294;"SUPPERTEXTIL COM DE TEC LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28821;"NORMA REGINA MARQUES GRANDINO - ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23313;"MADAMA IND E COM DE CONF EIRELI ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23316;"HOOS - CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23318;"ARTSY IND E COM DE CONF LIMITADA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23329;"DI COCCO IND E COM DE CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28818;"COM DE TEC E ENXOVAIS CURVELO LTDA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23347;"DIVITORIA CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23348;"THATYANE DE OLIVEIRA CAVALCANTE ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23351;"M C LIMA DE MELO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23352;"VITA IND E CONF LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23353;"DIOGO DA SILVA  FERREIRA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23364;"CONF FIORETTE LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23367;"VIEIRA & CIA COM DE TEC LTDA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23368;"INDL DE MALHAS CARAVELA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23374;"KATOOMBA LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23387;"VITRINE DAS MALHAS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23422;"IND E COM DE ROUPAS LEMIER LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23428;"MONIKY TEC LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28811;"BORGES E SANTOS LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23438;"JAR MOD IND E COM DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23453;"ARBR MALHARIA LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";28795;"RITA DA CRUZ DAMIAO FONSECA 98242830649";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23516;"AILTON F FERRAZ & CIA LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23526;"ROSEMARY DE OLIVEIRA CAMPOS";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23527;"M G LUIZ CONFECCOES ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23532;"VEST MANIA CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23562;"CONFS IS FASHION LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23563;"REPARE CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23570;"J OLIVEIRA NETTO EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23572;"SF IMP E EXP DE PRODUTOS TEXTEIS LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23575;"PH PIMENTA HORTELA IND E COMDE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23580;"ROCHA E CARVALHO IND E COM DE PEÇAS VEST";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23585;"NILZANGELA SOARES OLIVEIRA MARTINS 06422";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";25858;"MULIZINI & MAGALHAES CONFECCOES LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23613;"SHANTE FASHION COM E CONFECCOES LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23641;"RENOVA TEC LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23642;"LO DA SILVA HORTA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23650;"JEAN M DE OLIVEIRA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23653;"TEX COTTON IND DE CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23657;"FOCATTO CONF LTDA";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23658;"HORIZONTE DIST DE TEC LTDA ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23662;"DIEGO ENDRIGO CALAZANS PINTO";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23669;"AZOR IND E COM LTDA  ME";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
"cliente";23671;"ARTMAIA CONF LTDA EPP";no;"t:\especificos\integracao\5\2018-3-22-14-16-32-plano_emitentes.csv"
